species,decimalLongitude,decimalLatitude
Gloydius ussuriensis,128.687563,36.930209
Gloydius ussuriensis,128.618392,36.898479
Gloydius ussuriensis,128.723506,36.919677
Gloydius ussuriensis,128.706912,36.909713
Gloydius ussuriensis,128.6868,36.824615
Gloydius ussuriensis,128.644041,36.907845
Gloydius ussuriensis,128.690031,36.810422
Gloydius ussuriensis,128.694806,36.792137
Gloydius ussuriensis,128.913487,36.979502
Gloydius ussuriensis,128.057089,37.32671
Gloydius ussuriensis,128.084546,37.286519
Gloydius ussuriensis,128.053486,37.338172
Gloydius ussuriensis,128.135688,37.321413
Gloydius ussuriensis,128.171245,37.291304
Gloydius ussuriensis,128.14437,37.352643
Gloydius ussuriensis,128.154261,37.281471
Gloydius ussuriensis,128.14363,37.333913
Gloydius ussuriensis,128.170422,37.197221
Gloydius ussuriensis,128.114406,37.215714
Gloydius ussuriensis,128.144461,37.201719
Gloydius ussuriensis,128.1073,37.239872
Gloydius ussuriensis,128.158919,37.232839
Gloydius ussuriensis,128.147619,37.178171
Gloydius ussuriensis,128.166791,34.950519
Gloydius ussuriensis,128.172416,34.968184
Gloydius ussuriensis,128.15795,34.971375
Gloydius ussuriensis,128.252063,37.282093
Gloydius ussuriensis,128.214463,37.220582
Gloydius ussuriensis,128.225696,37.192246
Gloydius ussuriensis,128.186749,34.955879
Gloydius ussuriensis,128.234309,37.188428
Gloydius ussuriensis,128.296271,37.215557
Gloydius ussuriensis,128.233146,37.231574
Gloydius ussuriensis,128.266429,37.237625
Gloydius ussuriensis,128.264466,35.027431
Gloydius ussuriensis,128.26496,35.01208
Gloydius ussuriensis,128.283167,35.032207
Gloydius ussuriensis,127.427646,35.928509
Gloydius ussuriensis,127.976151,35.516869
Gloydius ussuriensis,128.246631,37.809897
Gloydius ussuriensis,128.234877,38.291077
Gloydius ussuriensis,127.624628,37.711486
Gloydius ussuriensis,127.748423,37.602544
Gloydius ussuriensis,128.371983,37.487652
Gloydius ussuriensis,128.369152,37.646186
Gloydius ussuriensis,128.791468,36.787645
Gloydius ussuriensis,126.623963,35.300392
Gloydius ussuriensis,128.825689,36.795881
Gloydius ussuriensis,127.418649,35.910222
Gloydius ussuriensis,127.621884,37.562994
Gloydius ussuriensis,128.596862,36.155583
Gloydius ussuriensis,127.223704,35.952057
Gloydius ussuriensis,128.010109,37.732589
Gloydius ussuriensis,128.246167,37.604811
Gloydius ussuriensis,128.706172,35.454642
Gloydius ussuriensis,128.363596,38.472745
Gloydius ussuriensis,128.80691,36.633087
Gloydius ussuriensis,127.950945,35.435882
Gloydius ussuriensis,128.383953,38.390327
Gloydius ussuriensis,128.120978,37.711916
Gloydius ussuriensis,127.876356,37.684115
Gloydius ussuriensis,127.985108,37.720433
Gloydius ussuriensis,127.226827,35.962247
Gloydius ussuriensis,127.919267,35.600156
Gloydius ussuriensis,128.802511,36.615554
Gloydius ussuriensis,126.394433,35.312674
Gloydius ussuriensis,128.729295,35.428191
Gloydius ussuriensis,128.051268,37.56807
Gloydius ussuriensis,128.937089,36.226455
Gloydius ussuriensis,128.751495,36.739583
Gloydius ussuriensis,128.010926,35.614741
Gloydius ussuriensis,129.037813,36.109092
Gloydius ussuriensis,127.900973,35.503981
Gloydius ussuriensis,128.096428,37.735358
Gloydius ussuriensis,127.320966,36.013899
Gloydius ussuriensis,128.641101,37.054085
Gloydius ussuriensis,127.341031,36.018037
Gloydius ussuriensis,126.614607,35.285561
Gloydius ussuriensis,128.399393,38.465142
Gloydius ussuriensis,128.221617,38.18835
Gloydius ussuriensis,127.49558,37.56412
Gloydius ussuriensis,128.103263,37.792014
Gloydius ussuriensis,128.071214,37.653358
Gloydius ussuriensis,128.626658,36.672001
Gloydius ussuriensis,128.807186,36.811898
Gloydius ussuriensis,127.86596,35.635516
Gloydius ussuriensis,128.122149,37.583512
Gloydius ussuriensis,128.684798,36.664539
Gloydius ussuriensis,127.370888,35.907288
Gloydius ussuriensis,128.657786,37.047078
Gloydius ussuriensis,127.923668,35.419907
Gloydius ussuriensis,128.396738,35.682303
Gloydius ussuriensis,128.57568,36.037685
Gloydius ussuriensis,128.417132,35.554541
Gloydius ussuriensis,128.891586,36.224862
Gloydius ussuriensis,126.439178,35.18518
Gloydius ussuriensis,128.42023,35.668721
Gloydius ussuriensis,127.409022,34.904841
Gloydius ussuriensis,128.666374,35.601054
Gloydius ussuriensis,126.555366,35.203959
Gloydius ussuriensis,127.41944,34.901243
Gloydius ussuriensis,128.705155,35.643787
Gloydius ussuriensis,128.378184,35.685493
Gloydius ussuriensis,128.564978,35.563911
Gloydius ussuriensis,128.722499,37.022635
Gloydius ussuriensis,128.572934,35.586858
Gloydius ussuriensis,126.266223,34.436478
Gloydius ussuriensis,128.666062,37.867307
Gloydius ussuriensis,128.91301,35.267249
Gloydius ussuriensis,128.690503,37.898315
Gloydius ussuriensis,128.599637,37.26018
Gloydius ussuriensis,128.650166,37.829216
Gloydius ussuriensis,128.538976,35.572767
Gloydius ussuriensis,128.685783,36.025437
Gloydius ussuriensis,128.783645,36.979434
Gloydius ussuriensis,128.548763,35.494851
Gloydius ussuriensis,128.764198,37.910669
Gloydius ussuriensis,128.40875,35.455411
Gloydius ussuriensis,128.759422,37.905118
Gloydius ussuriensis,128.810745,35.19543
Gloydius ussuriensis,128.669178,37.886145
Gloydius ussuriensis,128.644829,37.89403
Gloydius ussuriensis,127.325737,34.993496
Gloydius ussuriensis,128.640238,37.825342
Gloydius ussuriensis,128.455063,36.851662
Gloydius ussuriensis,128.8979,35.966919
Gloydius ussuriensis,127.235462,36.690413
Gloydius ussuriensis,127.304444,34.894157
Gloydius ussuriensis,128.763255,37.791112
Gloydius ussuriensis,128.750195,37.745882
Gloydius ussuriensis,128.73137,36.83092
Gloydius ussuriensis,128.601302,35.98597
Gloydius ussuriensis,128.732191,35.938226
Gloydius ussuriensis,128.680518,37.77398
Gloydius ussuriensis,128.474258,37.804231
Gloydius ussuriensis,128.653696,37.740918
Gloydius ussuriensis,128.45412,37.78769
Gloydius ussuriensis,128.657933,37.807723
Gloydius ussuriensis,128.669297,37.743119
Gloydius ussuriensis,128.554274,37.771267
Gloydius ussuriensis,128.592959,37.809076
Gloydius ussuriensis,128.870453,36.85021
Gloydius ussuriensis,128.418416,37.820161
Gloydius ussuriensis,128.592688,37.768837
Gloydius ussuriensis,128.565462,37.815433
Gloydius ussuriensis,128.581798,37.822497
Gloydius ussuriensis,128.655859,37.767568
Gloydius ussuriensis,128.485028,37.728432
Gloydius ussuriensis,128.479787,37.747102
Gloydius ussuriensis,128.446758,37.719219
Gloydius ussuriensis,128.69365,37.950438
Gloydius ussuriensis,128.632304,38.020251
Gloydius ussuriensis,128.58493,36.638928
Gloydius ussuriensis,127.532169,35.599979
Gloydius ussuriensis,127.601763,35.653946
Gloydius ussuriensis,127.628261,35.580824
Gloydius ussuriensis,126.084726,35.063158
Gloydius ussuriensis,128.369429,38.075217
Gloydius ussuriensis,127.629761,36.599543
Gloydius ussuriensis,127.693985,35.587959
Gloydius ussuriensis,127.607054,36.688449
Gloydius ussuriensis,127.62483,36.699336
Gloydius ussuriensis,127.614606,35.621792
Gloydius ussuriensis,127.626927,35.601365
Gloydius ussuriensis,127.644863,36.580935
Gloydius ussuriensis,127.650409,35.495575
Gloydius ussuriensis,128.978678,37.499395
Gloydius ussuriensis,127.655929,35.46351
Gloydius ussuriensis,126.42205,35.393371
Gloydius ussuriensis,129.003139,37.152464
Gloydius ussuriensis,128.972014,37.438473
Gloydius ussuriensis,128.935424,37.458685
Gloydius ussuriensis,129.023229,37.552223
Gloydius ussuriensis,126.698525,35.316194
Gloydius ussuriensis,126.148704,34.983834
Gloydius ussuriensis,126.774794,35.481243
Gloydius ussuriensis,126.26905,35.120067
Gloydius ussuriensis,126.613587,36.65902
Gloydius ussuriensis,126.632648,36.601669
Gloydius ussuriensis,128.397416,38.023382
Gloydius ussuriensis,126.603093,36.686786
Gloydius ussuriensis,128.44178,37.875019
Gloydius ussuriensis,129.017125,37.425598
Gloydius ussuriensis,126.529073,36.551702
Gloydius ussuriensis,129.014455,37.300632
Gloydius ussuriensis,129.1376,36.742289
Gloydius ussuriensis,129.143347,36.738435
Gloydius ussuriensis,128.283583,38.046131
Gloydius ussuriensis,129.07007,36.666934
Gloydius ussuriensis,128.67542,35.768516
Gloydius ussuriensis,128.811892,35.728369
Gloydius ussuriensis,128.944073,36.822905
Gloydius ussuriensis,128.729844,35.638709
Gloydius ussuriensis,128.746163,35.716786
Gloydius ussuriensis,128.845499,35.686756
Gloydius ussuriensis,129.006405,36.599178
Gloydius ussuriensis,129.034246,36.620407
Gloydius ussuriensis,128.54709,35.795215
Gloydius ussuriensis,128.483267,38.065099
Gloydius ussuriensis,128.929697,36.739583
Gloydius ussuriensis,128.891059,36.804454
Gloydius ussuriensis,128.947889,36.77984
Gloydius ussuriensis,129.059224,36.768938
Gloydius ussuriensis,128.501006,35.709124
Gloydius ussuriensis,128.979791,36.848763
Gloydius ussuriensis,128.927128,36.553986
Gloydius ussuriensis,128.503461,35.738226
Gloydius ussuriensis,128.901838,36.783483
Gloydius ussuriensis,128.518583,35.745473
Gloydius ussuriensis,128.92543,36.534244
Gloydius ussuriensis,128.767565,35.713228
Gloydius ussuriensis,128.986313,36.606801
Gloydius ussuriensis,128.503695,35.753424
Gloydius ussuriensis,128.519265,35.740877
Gloydius ussuriensis,128.968193,36.725892
Gloydius ussuriensis,129.105456,36.761653
Gloydius ussuriensis,128.570734,35.763622
Gloydius ussuriensis,128.670657,35.785324
Gloydius ussuriensis,128.934838,36.85769
Gloydius ussuriensis,128.918799,36.728432
Gloydius ussuriensis,128.483196,35.695683
Gloydius ussuriensis,126,43
Gloydius ussuriensis,133.966961,43.683725
Gloydius ussuriensis,129.04,35.103
Gloydius ussuriensis,127.10457,37.76765
Gloydius ussuriensis,140.83,51.45
Gloydius ussuriensis,127.63967,38.15018
Gloydius ussuriensis,127.64237,38.13241
Gloydius ussuriensis,127.61062,38.04926
Gloydius ussuriensis,127.63166,38.16568
Gloydius ussuriensis,127.72217,38.01672
Gloydius ussuriensis,127.63444,38.1325
Gloydius ussuriensis,127.6804,38.14411
Gloydius ussuriensis,127.65379,38.21778
Gloydius ussuriensis,129.19387,36.92599
Gloydius ussuriensis,127.68787,38.10879
Gloydius ussuriensis,127.71132,38.16028
Gloydius ussuriensis,127.71433,38.18158
Gloydius ussuriensis,127.60055,38.0419
Gloydius ussuriensis,127.71181,38.17537
Gloydius ussuriensis,127.52226,38.27242
Gloydius ussuriensis,127.40693,35.30487
Gloydius ussuriensis,127.64241,38.22548
Gloydius ussuriensis,127.64015,38.14334
Gloydius ussuriensis,127.96457,35.98095
Gloydius ussuriensis,128.00046,35.97455
Gloydius ussuriensis,127.98751,35.97989
Gloydius ussuriensis,127.99152,35.99152
Gloydius ussuriensis,128.38254,36.80842
Gloydius ussuriensis,127.94456,36.66758
Gloydius ussuriensis,128.25716,36.80438
Gloydius ussuriensis,128.02328,36.78528
Gloydius ussuriensis,128.513323,36.859873
Gloydius ussuriensis,128.49254,36.853709
Gloydius ussuriensis,127.793401,36.895777
Gloydius ussuriensis,127.838052,36.885032
Gloydius ussuriensis,127.777839,36.802838
Gloydius ussuriensis,127.577226,36.975274
Gloydius ussuriensis,127.850102,36.840559
Gloydius ussuriensis,127.643364,36.829506
Gloydius ussuriensis,128.6082,36.727199
Gloydius ussuriensis,127.542021,37.10632
Gloydius ussuriensis,128.456267,36.809071
Gloydius ussuriensis,127.609221,36.847682
Gloydius ussuriensis,127.492786,36.988347
